price,location,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,parking,accomodation_type,author,url,room_count
10500000,"Москва, НАО (Новомосковский), Сосенское поселение, ул. Василия Ощепкова, 2",55.553422,37.464284,Новомосковская,7,15,37.3,17.8,10.2,2019,Евроремонт,2.8,На улицу,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303853768/,1
22495200,"Москва, ЗАО, р-н Раменки, проезд 4-й Сетуньский, 10Ас2",55.732445568601,37.5336225972051,Парк Победы,18,34,33.6,17.4,5.2,2028,Предчистовая,3.25,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Dominanta,https://www.cian.ru/sale/flat/304842317/,1
4790000,"Московская область, Люберцы городской округ, Марусино деревня, ул. Заречная, 34к1",55.692161,37.963819,Некрасовка,2,5,34.3,15.0,9.2,2015,Косметический,2.75,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://lyubertsy.cian.ru/sale/flat/306512765/,1
21155491,"Москва, ЮАО, р-н Даниловский, Хай Лайф жилой комплекс",55.7255172608413,37.6452039325408,Павелецкая,3,26,23.9,unknown,unknown,2027,"Без отделки, предчистовая, чистовая",3.1,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Компания PIONEER,https://www.cian.ru/sale/flat/305778449/,1
9000000,"Москва, СЗАО, р-н Северное Тушино, ул. Свободы, 85К1",55.864298,37.446641,Планерная,2,5,31.0,19.5,6.0,1966,Без ремонта,2.7,Во двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305623828/,1
24636196,"Москва, ЦАО, р-н Пресненский, ул. Пресненский Вал, 27С6",55.7740185078958,37.5740440080382,Белорусская,3,33,38.44,14.0,15.8,2027,"Без отделки, предчистовая",2.98,unknown,Монолитный,unknown,unknown,unknown,Новостройка,FORMA,https://www.cian.ru/sale/flat/305740557/,1
9400000,"Москва, ЮАО, р-н Орехово-Борисово Южное, Гурьевский проезд, 31К2",55.610001,37.758419,Зябликово,16,17,38.2,19.2,8.3,1988,Косметический,2.64,Во двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303476158/,1
219412230,"Москва, ЦАО, р-н Хамовники, пер. 1-й Тружеников, 12",55.7378653446,37.5726140846557,Киевская,2,14,101.91,unknown,unknown,2025,Без отделки,3.55,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Колди (Coldy),https://www.cian.ru/sale/flat/297997304/,1
5300000,"Московская область, Мытищи, мкр. Пироговский, ул. Тимирязева, 8",55.980825,37.73809,Медведково,2,10,44.2,18.0,9.5,2004,Косметический,2.7,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://mytishchi.cian.ru/sale/flat/305185857/,1
16610280,"Москва, ЮАО, р-н Нагорный, Твелв жилой комплекс, 1",55.67031574471139,37.61486137301598,Нагорная,11,22,38.8,13.7,unknown,2026,Без отделки,3.0,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,TEKTA GROUP,https://www.cian.ru/sale/flat/306923495/,1
9990000,"Москва, СВАО, р-н Лосиноостровский, ул. Коминтерна, 26К2",55.866233,37.684883,Бабушкинская,6,14,35.1,19.4,10.0,1971,Косметический,2.64,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303297071/,1
35000000,"Москва, ЮЗАО, р-н Гагаринский, Ленинский просп., 38",55.704423,37.572207,Ленинский проспект,5,17,50.3,unknown,unknown,2024,"Предчистовая, черновая, чистовая",3.25,unknown,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,Hutton Development,https://www.cian.ru/sale/flat/305627337/,1
3200000,"Московская область, Щелково, мкр. Заречный, Западная ул., 28",55.932803,37.992565,Щёлковская,4,4,30.1,18.4,5.5,1990,Без ремонта,2.7,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://shchyolkovo.cian.ru/sale/flat/305185902/,1
58110000,"Москва, ЦАО, р-н Пресненский, Лайф Тайм жилой комплекс",55.7635848915684,37.5495984651153,Улица 1905 года,2,23,56.0,17.3,20.7,2026,Без отделки,3.43,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/306155439/,1
6931496,"Московская область, Красногорск городской округ, Отрадное поселок, Левел Лесной жилой комплекс",55.8659253816259,37.3299571984547,Пятницкое шоссе,6,15,31.64,10.0,12.3,2027,"Без отделки, предчистовая",2.8,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,Level Group,https://krasnogorsk.cian.ru/sale/flat/306861267/,1
20813850,"Москва, СЗАО, р-н Хорошево-Мневники, Жилой комплекс остров, 5-й квартал, 3",55.748892889777125,37.4570413342142,Молодёжная,15,22,37.5,14.1,12.9,2025,"Без отделки, чистовая с мебелью",3.1,Во двор,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,ДОНСТРОЙ,https://www.cian.ru/sale/flat/304095593/,1
9600000,"Москва, САО, р-н Тимирязевский, Дмитровское ш., 44К2",55.84356,37.572297,Окружная,7,9,35.0,unknown,9.0,1972,Без ремонта,2.5,unknown,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306106926/,1
22588300,"Москва, СЗАО, р-н Покровское-Стрешнево, Клубный Город на Реке Примавера жилой комплекс, Вивальди квартал",55.8133713914723,37.4246699067451,Спартак,4,19,42.7,11.9,9.5,2025,Без отделки,6.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,"ООО ""СЗ ""Стадион ""Спартак""",https://www.cian.ru/sale/flat/306921425/,1
13500000,"Москва, НАО (Новомосковский), ул. Малое Понизовье, 9к1",55.600923,37.412316,Филатов Луг,2,15,41.6,15.1,15.8,2021,Евроремонт,2.6,unknown,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306458819/,1
21060000,"Москва, СЗАО, р-н Хорошево-Мневники, ул. Саляма Адиля, 2А",55.7733694600172,37.467544456344,Народное Ополчение,2,6,39.0,12.5,13.5,2023,Без отделки,3.24,unknown,Монолитный,unknown,unknown,unknown,Новостройка / Апартаменты,Концерн КРОСТ,https://www.cian.ru/sale/flat/306782956/,1
10000000,"Москва, ВАО, р-н Новокосино, Новокосинская ул., 9К2",55.733553,37.852904,Новокосино,6,14,39.0,unknown,10.0,1998,Евроремонт,2.64,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306786475/,1
20631150,"Москва, ЮАО, р-н Даниловский, Большая Тульская ул., 10С5",55.7067918116658,37.618718898147,Тульская,12,41,38.1,14.4,8.6,2027,Без отделки,3.48,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,Мангазея,https://www.cian.ru/sale/flat/305805031/,1
9999000,"Москва, ЮАО, р-н Чертаново Центральное, ул. Красного Маяка, 1К1",55.610789,37.600549,Пражская,3,9,32.5,20.0,6.0,1970,Евроремонт,2.64,Во двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306063571/,1
171990000,"Москва, ЦАО, р-н Басманный, Потаповский пер., 5С4",55.761765709459695,37.64144303802863,Чистые пруды,3,6,78.7,15.7,33.2,2025,Без отделки,3.91,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/294328835/,1
14500000,"Москва, ЮВАО, р-н Нижегородский, Газгольдерная ул., 10",55.727192,37.735746,Нижегородская,12,30,36.7,17.0,12.0,2023,Евроремонт,2.8,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302954065/,1
17768630,"Москва, ЗАО, р-н Очаково-Матвеевское, Мичуринский просп., 72А",55.6824358228751,37.4660870859206,Мичуринский проспект,2,24,43.5,unknown,18.5,2025,Без отделки,3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Трансстройинвест,https://www.cian.ru/sale/flat/306658027/,1
5500000,"Москва, СВАО, р-н Отрадное, Алтуфьевское ш., 2",55.849221,37.586607,Владыкино,1,16,19.0,14.0,3.0,1980,Евроремонт,2.7,unknown,Монолитный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306173351/,1
27977499,"Москва, САО, р-н Беговой, ул. 1-я Ямского Поля, 28С3",55.7831190790998,37.5854233447391,Белорусская,5,21,52.75,15.8,unknown,2024,-,3.15,На улицу,Монолитный,unknown,unknown,unknown,Новостройка / Апартаменты,GloraX,https://www.cian.ru/sale/flat/303477026/,1
7700000,"Москва, ЮАО, р-н Даниловский, 2-я Рощинская ул., 10",55.709698,37.61238,Тульская,4,4,20.0,13.0,3.0,1935,Евроремонт,3.5,Во двор,Кирпичный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306034275/,1
24502499,"Москва, ЗАО, р-н Раменки, Винницкая ул., 8к3",55.701212,37.492662,Раменки,6,15,40.5,16.5,10.8,2022,Без отделки,3.12,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Класс,https://www.cian.ru/sale/flat/305011100/,1
4500000,"Московская область, Пушкино, мкр. Мамонтовка, Лесная ул., 1",56.004333,37.793031,Медведково,6,9,34.7,17.6,9.3,1986,Без ремонта,2.7,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://pushkino.cian.ru/sale/flat/306475865/,1
